renda,idade,score,divida
8329.10677871013,34.94975340598742,746.8275116931452,7992.548522278612
9252.842634427483,35.112667765503005,769.367653445318,12720.592034643583
7551.775383699851,33.744918043965,802.8872434665659,19199.899570603033
7307.749670734103,32.721946633245416,445.9067989973288,53.63730508415552
6031.0768575839165,39.35977164567057,797.1741858544391,4874.120286768171
8103.438129308106,25.021938838570843,476.36451510503775,2662.2844910440986
10042.076040143744,47.24751661333382,603.7859074005265,9825.370206894419
8277.358461964675,31.676621614964315,327.77910895775517,1450.5230354980322
7977.721020816287,42.77522788350513,324.134598602809,19824.347820973486
8322.082310766986,26.840011220848993,696.2052670027116,4755.808199875369
7988.907996051398,42.35072104436975,544.463987887785,7888.180037904565
7186.98562773987,42.37555686251598,440.96080645306967,447.43338731344227
8823.279915677706,40.07361657604717,404.7274228137006,1013.3839384611737
8225.761523111754,29.04457182560166,668.4744199725699,7102.435079965912
8017.613251933657,38.99638551678461,300.22084921393696,111.15913948196477
7024.63397272175,27.535550522124886,743.2401430582698,8488.013022828796
9303.507931934759,34.977893959230514,343.58728337146084,70.23610267775612
8664.70274533311,45.235304807642606,405.3192881994657,5351.856807085196
7447.079162632698,43.37361541656594,512.4300174144993,2271.3909845272897
9001.824853681937,37.12146354032347,566.672306843857,4727.244300740866
7502.429161614793,29.201547392617265,495.247313697668,5954.154476886027
7217.996507488963,42.16470169739355,476.39169074136163,2096.364130949795
7240.296882519713,37.1550499015842,830.1538066402536,571.2352437889626
6228.931446911909,18.437475214156613,652.8688246838668,360.949889742447
8471.542380418206,43.26103861053215,312.8881254520635,4445.03206867631
6168.85512166165,36.806137329042464,536.5967496443723,3676.6771412928306
6771.556168734238,46.61960998386458,781.2547848591837,6777.875514206576
5924.411990921467,28.237835849257564,465.8009025258674,3564.051290008453
7913.930307209107,11.586369494431995,352.0059896259135,2744.764854576543
7849.679539728128,39.23267086676148,717.1116243744548,2538.213292529121
7673.303786813636,39.33250941345578,633.3076075648447,134.0145643556021
6957.422305329424,23.474626979148383,613.6718793045771,2044.0324342331664
6827.76624656336,29.17200363306715,329.46710778407436,18652.7084919955
8464.369863546573,59.04174194975921,377.27445538753454,10339.762025576105
7449.448068291513,34.555115086769575,642.4021679172126,1997.7486950220764
8316.358321536145,42.84767181100973,414.3031128023597,4431.177316238579
7114.751313875778,31.79472138105293,577.2385438616334,9396.293770925091
8181.062742771082,20.277576809174747,599.6849273161664,2910.4834485387833
9303.278037316064,35.63793402563276,455.92895464901665,90.60531471742378
8586.165800392784,34.87516351771116,821.633835547821,387.1622549821492
7587.586181783519,33.80097409065303,763.3552587595664,3570.758406840959
8257.198970355927,36.08287331594886,697.3054291980392,17440.214427191266
7759.334825469787,39.11414617316509,342.896626525175,5907.951561905152
8007.880184694728,35.799064389969544,358.3715106199607,367.78165250287014
7674.388947851497,26.88795065642109,571.0297402257256,1049.6615010677706
7835.664794114608,40.889478332495514,388.39234205504215,7377.226888628265
8212.093353074175,21.405025957420612,838.0460049412108,9208.103472515239
7006.6413004180495,20.597140341726398,387.1861287150752,4807.677386100961
6984.121173010022,42.91344395761254,568.1073095051856,5170.069669522323
6611.457446168789,41.056162177082854,500.26658126282797,143.73352987942013
6399.72889549629,36.54083707940771,651.6625317997539,8816.7423432607
6782.7173077795205,25.836411961959424,370.9700248891837,7762.33999694114
8159.46250680413,31.336712474607396,536.674035423315,1499.0104137526512
7107.212484508116,34.89802601850797,451.08776804392903,6166.608502404391
8513.614464231096,24.23284825140709,788.2633385694285,1209.4318180231828
8034.7137487525615,31.087770735814136,322.3221416740823,205.8298571776215
6031.495786561946,42.21864270541344,802.5501217035526,1122.8261983616321
8654.97558422169,48.41844291431373,758.1467762041502,983.901168050161
8810.79864559171,33.644521978731596,463.66389404244853,2060.54562948295
7006.137325165147,43.051906834528786,734.1098600724076,2710.2873078462103
8420.191542894992,21.68751943530026,317.16745818631114,3551.8623535004763
7143.501762590801,42.27560992890889,831.7760526613665,3238.516621463899
8097.670376748335,30.568412682180153,589.6272184243842,1578.1764493021722
6735.5015930450345,39.45876493366376,466.8045643359949,148.0229596058624
6206.893547465423,35.01798065408233,499.42076692707235,4645.634093337294
7617.182810387031,47.56331207827067,336.5229444032735,2518.793515606484
7876.271053725164,30.004514813280654,844.1422327231215,1773.8991139896798
7602.320306385396,42.02085038049465,321.61056983288086,10084.814809972026
6815.969441777441,34.76394029362773,660.1989177313225,6866.758554618743
7600.100937868863,35.733556175922686,543.5047602385521,9751.392575475924
8269.294752580734,35.52916885472632,821.9039200037932,3415.8139020541366
7955.106969877463,30.234615164047096,435.29985716873733,701.6652268461355
8182.501030599214,36.887208272746626,592.6477531659062,5957.281256438961
7329.884799545767,36.49881422302543,565.2959147205141,1153.823719438679
9171.717914716159,38.929921987253834,686.5765442275558,2910.0837365164657
6823.826663445219,37.6760411655429,337.4056275738313,336.0479674470436
8487.560297086718,43.38395639689789,406.5840215128452,8723.665796475989
9181.891092959962,44.38806892837895,418.0106510510674,673.0349460559664
8480.908092748896,28.59501342537759,705.9829151629293,11670.250166855218
7797.4757729351695,43.95018000472617,404.02628297970705,9983.987186377353
7471.7029533370205,27.509308583121165,615.4204701400372,3123.544782406798
9036.087651046257,41.70284710510188,418.38410127552453,6820.085839542852
6577.025074738327,41.95791027762295,773.8937225461882,4830.623797260611
7029.875739620356,21.709464866699967,818.2019999693011,8124.677976187879
7602.4422345082785,37.74383397223528,585.1711362182323,2826.45393349141
9237.653757511998,33.25203109311747,493.76988631504804,7704.423653684194
8379.767636040897,30.929877936517002,428.73177625962455,3103.730909317605
7031.954241489755,47.806818645592045,327.37955083767406,14148.190680315362
7689.692294615096,31.77056687490065,447.67504190862246,3331.281036291987
7385.6768559037055,30.5489845670556,659.8296789699248,3105.2422243805213
7290.211007766465,37.60555952004075,593.489312220066,7687.2577327767385
8978.889558556779,42.48471797038733,819.2227030545101,8618.010102351032
6628.256870736494,35.86681131191899,517.9524943704353,4042.667988124749
9608.780855734374,46.33096436535402,681.624838280617,991.0220010425551
8828.229690184622,41.24780529571272,569.1275111113168,3153.287198928827
9090.861670603697,19.574309442148557,581.9169187583163,17221.43831363893
7537.060487974742,32.76426429194393,447.2758730322646,6991.555226448245
7850.059280920891,32.50526320518641,550.2229272630998,8334.344861052256
6566.848185475288,40.83488762743538,558.9317483569889,166.88171786272133
7475.337592933197,16.001463549007106,688.6533869619136,3154.2382827290376
8493.65484764315,57.39207766974178,817.3519995523626,5201.072609199273
9296.063061781397,41.248208759153684,481.1267026153773,8860.745585256424
6892.843183197549,38.19101443134153,323.21025771971415,252.64505675110942
7634.494063014734,46.45254173135317,572.9623190253519,9567.564271918922
7848.700779767478,55.749232422500995,599.4537326820428,3974.8026049113973
6604.210797807515,43.96597315670723,392.64230312255336,1098.9581923801034
8591.3492417584,44.59050477177296,718.2555334518368,1908.1707950429525
7276.009668257391,38.045520195715056,841.7110096428204,1655.9379870472246
7804.609648822976,35.867793973064416,820.1760943546535,3784.259945739209
7548.050628088123,33.19363644796079,408.4083213530087,265.3463520311532
7210.661494280325,30.391104066283663,781.4497819454184,863.0611768858823
7992.955014519445,31.503887202404023,687.4715000264266,8375.032643041393
7784.390421431977,26.195552285256134,549.6156100938014,711.2982420315834
7628.142117721334,36.39302839451982,597.336046878601,1328.9262985009007
7271.538378319658,23.522659382188905,767.2800962403519,3019.9211506982306
8319.524670782956,38.52733219314968,564.0742168011052,3639.94471302622
9653.617268492286,36.70935513566127,505.26405300781977,7211.371622209645
8139.887232839127,38.1754823870935,571.2861211642921,2964.9929571236285
8996.118214911128,32.822947439840064,618.521392219277,7800.01647117127
6609.7780748465375,61.614882961444025,403.9927095780919,4816.208222492486
8157.761439293769,47.8809272014425,795.4992516468449,600.1137439709189
6902.631681028934,27.043659999322216,670.8028218562877,849.9778051520457
6523.075072468098,38.86294469941519,648.297904535619,2872.6777787232527
7260.628592540964,32.13595085650141,354.722924399351,2528.2733568136105
9191.899334413572,28.88416218634069,632.2956659949255,6803.996102227104
8950.015828669646,26.27942343100852,366.52836423117077,4346.286022218027
8243.0047220544,40.45773352607403,343.28372135746946,2456.20236367057
6467.29944011007,31.54895811944341,590.0209926033162,936.2300106838194
7803.719348612063,44.74260819220163,521.5320437255723,1286.3275910884154
8301.700008901735,44.95025771624351,623.8456485859228,4284.228362270056
8175.536229578598,47.991315081691596,349.0721924314812,2753.3689777829195
6156.206416519254,30.18090587140717,537.0406845659921,3617.284664734839
7109.682151980128,40.80292488553608,396.13269327483687,935.730492823335
7935.922235851283,42.059633733138405,842.9050472582641,5436.971021808341
8536.290909517189,33.20657459916828,608.6326168393459,9570.948937858719
5803.872178900054,30.825824340857,678.090273517477,1491.622559482738
7837.876024520142,49.87616532620778,478.9800543754343,3381.590199776577
8143.048769878952,38.81996700585643,352.1064031286393,18550.991271361556
8849.611988516213,42.087742005693904,836.7289745309452,2026.6386418564202
8692.857584237438,30.42339190537658,457.4424694607508,4519.91325166975
8582.571318808805,27.24572426782245,533.0945018454659,472.6287888201146
7200.059493298066,32.44440180406312,657.4251569364162,4657.212238840785
6091.997862876692,36.00782890088002,313.5835137273612,469.53058298818786
7606.947242938599,28.486239945461207,745.6425217845078,15999.71043893296
9001.63182520856,36.921241530796934,595.1180045157412,6287.969504673017
9393.45452752443,23.491958495452,453.01945288785214,7759.615030596574
8710.549102297786,28.039620620241024,333.8843919108581,6088.74228500001
8429.340822801734,42.367289986215,389.3741285109428,4454.68724977729
8379.639648385966,41.83032416222315,792.2686223693903,2988.3921674176954
7443.881253239219,33.86498587690507,677.31332316474,9772.805596769318
7869.93970644638,28.857885527384376,437.4459469002894,15713.703811646988
9669.069525826331,28.78077158779191,336.08042071976627,3456.1069095463554
7057.441994208124,34.01385403246949,679.83842181265,13407.166655800524
9614.778790709852,42.15614793316233,614.8242492822708,4377.338606634291
7677.971845507942,44.425965530754596,522.4857384520293,3865.111536091182
9325.432109095078,33.02774611614425,499.9862970545351,3030.1041029963235
6593.184990502462,27.77206059212173,419.24785176100954,1174.1058600285708
8585.904201164649,39.142749102930665,668.2861910956346,18.63297979641655
7263.229864052378,30.411720234993204,833.8674152866288,1382.1034483086926
6584.7328080758125,32.85397888911038,396.6433852102542,3563.925457469414
8218.534042410945,47.602208723496304,628.4141410085268,2389.856049498074
9009.471788595969,43.61692342852614,533.3017806602869,2975.433277603055
7155.058561406504,38.26379449801161,545.6787969595657,19724.85425772694
6500.984039541599,26.824647991098217,439.7810040702979,2156.010178548887
7908.1552356650445,38.69117253976527,753.8241816137804,3009.069393585895
7912.564671222819,45.50125832630021,566.8905822809826,716.555586537885
8548.319627554498,33.994930673875714,598.8732187090452,245.7292323786082
8949.594571364489,47.80891271989372,467.6185020385292,7467.382999818863
7940.584818727506,47.341962316145654,399.99465611682234,4227.800564899125
9855.503314794263,50.30986265714779,347.2507135115513,7150.286840150107
8224.234744535292,39.44194501225083,692.7655275087038,811.7876472440922
7653.573493993101,41.6991335984481,407.92885492832056,4241.160480378878
6388.432640897172,48.31349830664872,679.5414448038388,1462.7526833512272
7737.340479683832,40.5791514965518,514.7070453258247,1294.2540293406007
7663.613054588864,32.9901271376783,528.6761405443083,57.96476706366621
8960.30479628147,33.41165730777711,558.0476228510245,698.2689016465818
8462.483624066854,38.90843963018991,502.23967947014876,1850.017677862956
6820.630878367383,26.67550862443025,355.34098747242456,621.4639191474174
8172.254386411038,35.85392867708646,470.2974955015652,21293.18664169854
8671.531171729053,45.772376945842026,665.0538983816662,1845.4198675021441
9528.031359387833,19.46996919067775,666.181420807879,698.1724460266821
8887.503967414059,49.27585681435612,457.4233689819969,1109.9854988796685
8760.846654311477,45.978993749625275,553.0564446067284,4430.059346893535
8060.085994615164,33.32188307335619,406.39597540656564,330.93151720620045
8388.31200542345,41.34712662297448,415.7046448414097,9918.26211533078
9249.504900706159,37.02518181525061,312.67589862363405,16285.443531102188
6667.22260252035,46.839922947509464,793.2106024492596,1416.7733835297045
7650.560672783044,44.86146514215953,415.88866579119843,2990.0511568946135
7227.431251243759,25.79943421453593,425.14363231505484,111.91546944112199
8379.153118726124,41.69809930771341,453.7807879548225,5118.130213106927
9230.222175650788,35.35497717085402,370.074439432486,2671.5465828381084
7403.025713278927,37.6626605641448,651.5945857497495,1573.9541929859797
5609.695632530562,31.174624792241474,341.3286242476726,1158.6333469116996
7587.7792549755295,50.98509655296668,373.81133447949264,5306.916022922881
8913.473732017406,45.320494559220606,654.6161996245511,2691.1299685243857
8537.62990294988,31.08183068821626,486.8133412647935,990.1776191875862
8428.186247810576,26.323115144718138,689.371304685654,5841.565863293532
7720.00669812552,33.914618952177214,606.5836095685781,4162.877148006566
6720.969263780214,40.47602116873045,440.8116451838322,9783.361188230992
8515.294321624468,38.92164675156978,657.9553727691305,624.8459024631621
7165.718189965375,47.02506259814595,363.95052416108433,7701.112707213975
10184.096733380456,43.31935777744682,595.0257106940167,5596.883730176898
8570.507208354516,44.75655220602326,540.4314577747691,610.8999602420944
7419.351697446049,39.6148432048835,447.3304705495924,5934.27952066
7388.614752611372,25.885610158312076,632.202748756725,2912.9266764194413
7907.055793386412,35.434411750824786,779.2334757871554,14500.72752873128
7760.49807797825,45.480717919269324,849.3975848696922,763.491553734489
9116.833775529954,36.58781657180283,634.2695228088835,5147.764568383159
8186.416169744047,41.024722948989975,522.5882308810436,2406.17266575406
7268.368261091472,34.45001347803093,423.8639051189109,15711.272192096276
9890.440685155783,28.761505211665238,441.4028491673115,2002.2004879154615
8049.308331520223,36.01324748763112,563.7002379823712,16375.367405244642
8768.839675968897,39.47237954426123,502.0027357043901,11587.775487363186
7391.77349255524,31.75449824430845,802.5979874437194,1576.179312837477
8363.115627744522,35.11431004114665,502.5625072106402,8136.52737495526
8311.109991143196,29.484294064112138,505.3945251299895,27135.530748302655
6110.350707903847,45.95395934051277,510.94398183868736,1456.1953030095299
10015.27511046064,34.644353939295726,760.1411157022119,2870.399687684203
9290.644460922547,48.622044361009465,657.933576465796,3671.728902506015
7602.804683854012,49.229982804327264,637.792867675391,1747.2990061469498
6897.730259544144,36.35163228222605,483.7786623111242,76.91273349944534
8347.561613803551,28.932410139621204,749.8472972578417,1243.1353535850756
8086.697699414397,20.312816978133302,321.10012374563564,1655.9890449041122
8355.668948563229,25.223703415785668,778.9384447859622,2931.336410608417
8191.5773961940895,26.00932140081072,582.0124448866613,938.2937419601211
8506.240989305927,48.02775701969204,519.0376291748771,10327.865047112375
9447.305699391807,37.92659669781557,573.4420043947271,6102.393615144768
8568.103205128646,40.1168361927359,667.0785417936071,445.2516943544079
6950.344501090059,19.236631928518992,307.0209845848436,5250.431527527485
9362.562852712452,27.416268566261905,779.3535210520363,5301.620768542385
9640.614563488287,44.096638211570294,545.706738921266,15643.024975021768
11152.056734512085,39.29419289906069,488.631585835043,15.127216990292188
6876.505966760402,35.822357770515225,376.0350610987314,1424.645658403203
8242.882013150274,41.51873886880098,541.7059558971432,13140.986129270887
5917.901296811013,50.08638244908652,572.9775242064084,13451.094298030923
8553.14915637921,35.2316602917036,522.0056819714127,6375.311134681122
7451.799701833227,37.55495842126456,673.2630516047934,7257.116131395232
9923.445794824953,38.54077534985044,531.4930908175743,479.70816425727577
7225.3850299814185,56.136877082191944,828.7796678156153,3606.456018583588
6310.816962032738,20.205149884647795,629.6026348029754,1317.1135655118323
7528.7362592974805,42.46578411831047,744.1128646085499,999.6873104671395
6024.512228782863,36.08158200992749,360.14574671021336,8311.643967296535
8751.09945450731,41.53417380947344,518.5102111202482,725.3493083511123
5934.916953743679,31.741019568042205,485.266235795934,3161.6871099660952
8028.457581183159,36.6082797531324,613.2153134751254,13949.95551239541
5922.188180143803,42.69128463572396,773.6124360337841,1027.9430715816636
7679.702195463358,61.903281608350724,343.08601976910364,19082.069746512316
9643.378155804534,43.46428951521657,339.91613892459094,25825.917805680834
8360.647891435796,30.21547521575593,767.6747394866794,4055.344119286653
7136.506395035066,33.60992254381837,417.0675473210966,932.5078454906962
7968.796511060916,33.372687132929165,667.8142899473976,1899.7535903047715
8018.016872044446,22.634854618959878,598.5829727984428,2762.5179840850647
8472.630345843405,34.3592784663885,758.0914771879761,1850.423878436581
6633.141636719174,42.86263265457396,368.79890041002193,1646.9360332680271
8592.567273847331,26.80614304738564,371.3806311474362,17918.94253287601
5295.608368397225,45.38786120840474,606.2500981530691,832.4270303232502
7370.11544763619,40.902198568674706,820.508259347104,6608.677489387274
7511.726157548455,31.126133424231696,528.2487671039148,2.0518681545813147
8633.32682607124,35.86776290129722,479.81815514008224,4533.963276293004
8022.630852676869,49.78657446112827,633.6791277588372,12381.300929379393
6594.436946143714,42.86838250804693,811.746730299767,1697.9240368908602
7015.006874182985,37.07026923918518,760.310308064543,1026.0637124774548
8198.680009547406,35.098533464312126,847.5159859032709,5273.16546303886
7920.9326581354435,37.61287256361328,312.4127207613074,6234.426010016589
7420.875890364254,32.905891536461574,362.0719795920192,5824.249565554253
7519.166210488021,20.162003954247883,635.2072698516421,1923.2919843458221
8696.16799715929,53.33742328427785,751.3170416336174,1453.1146437307154
7482.307427130785,38.24259999359521,456.88438826872164,15608.609452082454
7911.908755970927,40.1851781209803,431.5660984188203,12839.235797732099
10169.936588080542,36.53673800098473,732.8366896596605,3056.146022058886
6576.317363116077,31.119065594203295,331.0100196192774,9360.311703723482
6148.1572684253415,35.512604152409835,503.1604561704218,3010.352269881469
8783.589664798606,24.20484190244551,578.1950724257813,2761.616125276099
